Title,cluster
"Công ty có môi trường làm việc chuyên nghiệp, năng động",1
"Mình thấy ổn, Team Security của MB đỉnh thật",1
Tổng thể hài lòng về cả công việc và chế độ,0
"Sếp tốt, đồng nghiệp support",1
Tech stack update so với thị trường,0
"Công nghệ ok, mentor tốt",0
"Môi trường tốt, nhiều dự án lớn",1
Khá hấp dẫn,1
"Môi trường chuyên nghiệp, năng động",0
MBBank là một môi trường rất tốt để ở lại lâu dài cống hiến.,1
"Môi trường làm việc năng động, chuyên nghiệp",2
"Rất hài lòng khi được làm việc trong môi trường năng động, sáng tạo",1
MB cung cấp một môi trường làm việc rất tốt cho CBNV,1
Làm việc tại MB thực sự tuyệt vời với môi trường thân thiện và chuyên nghiệp,1
"Công ty cung cấp môi trường làm việc chuyên nghiệp, ổn định và đáng tin cậy",1
"Môi trường lớn, có cơ hội học hỏi và phát triển",1
Tôi rất hài lòng và hạnh phúc khi làm việc tại MB,1
"Làm việc chất lượng, quy củ , có kỉ luật, hướng dẫn rõ ràng",1
"Môi trường đáng sống, đồng nghiệp đáng yêu",1
"Môi trường làm việc năng động, sáng tạo",1
Môi trường làm việc tuyệt vời,1
Môi trường thân thiện,0
"Môi trường tốt, đồng nghiệp thân thiện",1
Môi trường làm việc chuyên nghiệp,1
Nơi tuyệt vời để gắn bó lâu dài,2
Quyết định đúng nhất của tôi,1
"Ở Mbbank, môi trường làm việc rất trẻ trung và năng động, công nghệ đa dạng.",2
"Thu nhập hấp dẫn, môi trường làm việc năng động",2
"Môi trường làm việc tốt, lí tưởng",2
Xứng đáng để trải nghiệm làm việc tại đây,1
Môi trường làm việc hấp dẫn,1
Chất lượng 5 sao,1
Review Mbbank,1
"Môi trường văn hóa tốt, có cơ hội phát triển nghề nghiệp",1
LÀM VIỆC TẠI MBBANK RẤT TUYỆT VỜI,1
Leading bank in digital transformation in Vietnam,0
"Môi trường làm việc lành mạnh, tuy còn nhiều nguyên tắc phải tuân thủ.",1
"Môi trường làm việc tuyệt vời, Chế Độ và Đãi ngộ Phù Hợp",1
"MBBank - Con người thân thiện, hòa đồng - Cùng nhau phát triển",1
MB trong tôi,1
Cảm nhận công việc tại MB,1
Review MB bank,1
"Môi trường làm việc tốt, thu nhập hấp dẫn, tổ chức chuyên nghiệp",1
Ngân Hàng MB và tôi,1
"MB-môi trường làm việc năng động, chế độ chính sách tốt",1
"Môi trường làm việc tốt, đồng nghiệp thân thiện dễ gần, thu nhập tốt và ổn định.",1
"Môi trường làm việc thân thiện, có cơ hội thăng tiến, đãi ngộ tốt",1
"Môi trường làm việc tốt, năng động",1
Nơi làm việc TÔT,1
"Tôi cảm thấy làm việc ở đây khá Ok, môi trường văn hoá tốt",1
Tuyệt vời với tôi,0
Môi trường làm việc để gắn bó lâu dài,1
Môi trường tốt,1
Mb bank môi trường làm việc năng động sáng tạo,1
"MBIT trong tôi là một nơi làm việc lý tưởng, nơi thỏa sức đam mê và rèn luyện.",1
"Môi trường làm việc năng động, chế độ đãi ngộ tốt",1
"Môi trường tốt, nhiều trải nhiệm",0
Bến đỗ lý tưởng,2
Là một môi trường tôi đánh giá khá tốt và nên tham gia,1
"Môi trường làm việc năng động, cạnh tranh, sáng tạo.",1
Phát triển mạnh mẽ trong lĩnh vực công nghệ tài chính,0
"The environment is sociable, friendly, and united.",0
Quá Tuyệt vời,1
MB Bank cơ hội việc làm tuyệt vời,1
ITMB nơi làm việc tuyệt vời mà tôi đã mất rất nhiều thời gian để tìm được,1
"Môi trường làm việc chung khá tốt, nhưng ...",1
"Đãi ngộ tốt, môi trường làm việc tốt",1
Ngon Bổ Khoẻ,1
Môi trường làm việc lý tưởng cho các bạn trẻ,1
MB môi trường cạnh tranh và tốt nhất,1
môi trường làm việc thoải mái,1
Đi làm đúng kiểu bầu trời chân ái của mình đây rồi,1
"Môi trường làm việc ổn, sếp tốt, thân thiện, quan tâm",1
Môi trường phát triển tốt,1
môi trường làm việc tuyêt vời,0
"Môi trường làm việc năng động, tích cực, đãi ngộ tốt",1
Môi trường làm việc năng động và tốt nhất ngành tài chính,1
Môi trường làm việc tốt,1
"Làm việc tại MBIT các bạn sẽ ko phải nghĩ ngợi về các chế độ lương, thưởng",0
"Môi trường làm việc tốt, chính sách đãi ngộ tốt",0
"I have trained well by MB, it helps me to have a clear career path.",0
môi trường chuyên nghiệp và đem lại nhiều cơ hội phát triển cho nhân sự,1
"môi trường làm việc nhìn chung là tốt, ổn định",1
Xịn xò từ A-Z,1
"Môi trường tốt, có lộ trình rõ ràng, chính sách đãi ngộ ổn",1
"Môi trường thân thiện, nhiều dự án hấp dẫn",1
"Môi trường trẻ trung, năng động, nhiều cơ hội phát triển",1
"Môi trường tốt, đồng nghiệp thân thiện, chính sách đãi ngộ khá ổn",1
Moi truong thoai mai,0
Môi trường thoải mái,2
"Sếp tốt, môi trường thoải mái, đồng nghiệp vui tính",1
Experience depends on each project,0
Môi trường làm việc tốt,1
Hòa đồng thân thiện,1
Công ty tốt,1
Môi trường tốt,1
Môi trường làm việc thoải mái,0
Một nơi lý tưởng để làm việc!,2
Môi trường khá tốt,1
"Môi trường tốt, sếp giỏi",2
môi trường rất thoải mái,2
công việc nhàn hạ,0
Môi trường làm việc khá thoải mái,1
Friendly environment,1
Good hardwares,1
Good company,0
Friendly environment,0
Môi trường làm việc chuyên nghiệp,1
Friendly environment,0
Công ty nhiều người giỏi và thân thiện,0
Công ty có môi trường mà ai cũng mong được làm việc,2
Review từ một người làm lâu năm ở mgm,1
Mặc dù công ty không còn được như xưa nhưng mình vẫn yêu mến nơi đây,2
"Công ty quá đã từ môi trường làm việc đến nhân viên, máy móc thiết bị",0
Công ty nhiều freshers,0
"Flat Organization, Sếp cởi mở",0
Môi trường làm việc tốt,0
Môi trường được tôn trọng và được học hỏi,2
"Good company overall, bad place to develop yourself as a DevOps Engineer",0
Công ty tốt cho mọi người,0
Môi trường làm việc best,1
Công ty tốt,2
Công ty top Đà Nẵng,1
Best company,0
Công ty tuyệt vời,0
Quản lí chán,2
Môi trường chế độ tốt,0
"Công ty tốt, đồng nghiệp thân thiện, phúc lợi cao, được tôn trọng",1
Môi trường làm việc tuyệt vời,0
Công ty tuyệt vời nhất Đà Nẵng,0
Nhân viên mới đều được cấp Macbook đời mới,2
Môi trường thân thiện,1
Môi trường mơ ước,1
Môi trường làm việc phải nói best ở Đà Nẵng,2
My second home,0
"Cty office đẹp, ace thân thiện",0
Môi trường tuyệt vời để phát triển,1
Công ty có chế độ tốt,2
Môi trường làm việc cực kỳ tốt,0
"Môi trường làm việc tốt, teamwork tốt",1
Ngôi nhà thứ 2 là đây,1
"Môi trường làm việc tốt, sếp quan tâm thật lòng với nhân viên",0
Môi trường làm việc tuyệt vời,1
"Môi trường làm việc cool, giờ giấc làm việc cực kỳ thoải mái",2
Môi trường làm việc tốt,1
"Công ty tuyệt vời, chế độ rất tốt",1
"Làm việc thoải mái, phúc lợi tốt",0
"Không hẳn là hoàn hoản, nhưng thực sự là một công ty tuyệt vời",0
"Good people, top hardware, good money and nice office",1
"Công ty quá cool, môi trường tốt, sếp rất tâm lý",1
""" Chế độ phúc lợi tốt, du lịch hàng năm""",2
"Sếp tốt, quan tâm đến nhân viên",0
"Đồng nghiệp thân thiện, sếp dễ gần",2
""" Môi trường làm việc chuyên nghiệp, trẻ trung, chế độ lương và thưởng tốt """,2
Môi trường tốt,2
Môi trường tốt cho người mới,1
Đồng nghiệp tuyệt vời,1
Môi trường làm việc ở công ty khá lý tưởng,1
Công ty có chính sách ổn áp và môi trường thân thiện,1
Đọc và tự cảm nhận nha các bạn,0
Applicants bớt tin vào những lời ngon ngọt. Đa số viết PR là chính,2
"Chỉ có 1 từ ..... a` ko, rất nhiều từ ....",2
"Môi trường trẻ trung, sếp giỏi, lương cao, được onsite bên UK, nhiều benefits",2
Mọi người trong công ty thân thiện.,0
Trên cả tuyệt vời! Không vào đây làm phí cả cuộc đời cốt đơ.,2
Công ty tạm ổn,2
Công Ty Rất Tốt ( Vị trí Java Developer),0
Sếp nói chuyện coi thường nhân viên. Môi trường làm việc không có teamwork.,2
Đồng nghiệp hài hước hòa đồng,0
Phù hợp làm việc và phát triển lâu dài ở đây,1
Up I have 15 years experiences for software manual testing on web and mobile,0
Công ty tuyệt vời,1
Chế độ đãi ngộ tốt với các nhân viên,1
Hr làm việc tất trách,0
Cty văn hoá tệ,2
Có thể làm lâu dài,0
"Văn phòng đẹp, lương ổn",2
Không nên apply vào đây,2
Tránh xa ra,2
Công ty tốt.,2
Văn phòng đẹp lương khá,1
Cơ sở vật chất tốt,0
"Sếp tốt, lắng nghe ý kiến nhân viên",0
Work from home nhưng vẫn vui,0
Môi trường làm việc năng động,0
A fancy company for talented engineers to work for,0
Sếp cực kỳ tốt,0
"Sếp tốt, mọi người thân thiện",0
Môi trường thoải mái,1
Công ty tốt nhưng cần cải thiện môi trường làm việc,0
"Môi trường làm việc thân thiện, chế độ tương đối tốt",1
"Cũng được, vô tùy team tùy vị trí hên xui",2
Môi trường quá tệ,1
"Sếp tốt, OT có tiền, lâu lâu lễ có thưởng 1 tháng lương",2
Môi trường thân thiện,1
Môi trường thân thiện hòa đồng,2
Java Developer - Team S,2
Công ty tốt,1
Môi trường tốt,1
Tốt nhưng cần cải thiện văn hóa làm việc,0
Tốt nhưng một số team business thì không,1
Môi trường tốt,2
"Lương ko cao, hỗn loạn, ot vì đam mê, chỉ nên vào nếu quá ít kinh nghiệm",2
1 nơi tốt để làm việc và phát triển,1
nơi mình gắn bó lâu nhất,0
Chế độ phúc lợi rất tốt,2
Môi trường đáng để làm việc,2
Java Developer,2
Đáng trải nghiệm,1
Good work place,2
Môi trường tốt,1
Good company,0
Công việc có ổn hay không thì hên xui tuỳ theo sản phẩm đang lên hay đang tèo,2
"Văn phòng đẹp, chế độ tốt",1
Data Analyst,1
"Rất nhiều sản phẩm, dự án,... để học hỏi và phát triển",2
"Sếp tốt, môi trường ổn định",1
"Môi trường làm việc thoải mái, nhiều người giỏi, nhiều công nghệ.",1
"Môi trường làm việc thân thiện, chuyên nghiệp",1
"Môi trường trẻ năng động, nhiều dự án",1
Môi trường không phù hợp cho người có gia đình,0
Trải nghiệm tốt/xấu tùy hên xui,2
Môi trường năng động,2
Công ty rất tốt về nhiều mặt,1
"môi trường trẻ trung, hệ thống lớn",2
"Môi trường để học hỏi, va chạm",0
"Văn phòng đẹp, view rất chill",1
"Thưởng cuối năm nhiều, benefit tốt",2
4/5 đánh giá Momo,1
"Team vui vẻ, giỏi",2
"Sếp tốt, đồng nghiệp vui vẻ nhiệt huyết, máy tính cá nhân cấu hình ngon",2
môi trường thoải mái. đồng nghiệp thân thiện,0
"Môi trường startup, tùy team sẽ học hỏi được nhiều",2
Công ty có nhiều thử thách,2
Sếp tốt và có những người đồng đội thân thiện,1
Công ty lộn xộn,2
"Lương thấp, OT nhiều",1
"Teammates tốt bụng, hòa đồng, nhiều bạn trẻ và giỏi.",1
"Công việc tốt, nhưng policy nhân sự kiểu nhà nước",2
"Sếp tốt, và mọi người xung quanh rất giỏi",1
"Môi trường linh động, công việc thách thức.",0
Môi trường tốt,0
"Sếp tốt, môi trường làm việc năng động.",2
"Môi trường tốt, xứng đáng ví điện tử số 1 VN",0
"Thiếu chuyên nghiệp, quy trình không rõ ràng",2
Trưởng thành dưới áp lực,0
Cạn lời...,0
Công ty lớn nhưng môi trường rất thiếu chuyên nghiệp,2
"Sếp bá, rất bá :)) giỏi. dàn dev khá giỏi và chịu chơi.",0
Công ty FinTech năng động và nhiều năng lượng,0
Công ty khá gò bó,2
"Lương ổn, ít nhân viên xuất sắc, đồng nghiệp thân thiện",2
"Môi trường học hỏi, làm việc, cày cuốc cả công việc lẫn vui chơi !",2
"Nhân viên vui vẻ, học được nhiều cho người trẻ",2
Một nơi rất tốt để rèn luyện bản thân,2
"Môi trường thoải mái, có cơ hội học hỏi, phát triển",1
"Môi trường thoải mái, năng động",1
Công ty tốt,1
Best company I have worked for so far - but could be better,0
"Công ty lớn, phù hợp để làm việc lâu dài",2
NAB Vietnam thật sự tuyệt vời,1
Sếp tốt đồng nghiệp thân thiện,2
"Good views, good benefits, just quite bad management",0
"Very good remuneration, flexible working arrangements",0
Good environment for work life balance,0
Great and supportive work environment with ample growth opportunities.,0
Siêu thích cty,1
"Văn phòng đẹp, team O - JN tuyệt vờiiiii",0
Very good place to work,0
"Nice working place, work life balance",0
Ok. Môi trường WLB,0
"Công ty chế độ tốt, WLB",1
"No complaints about the grade A+ office, friendly & professional colleagues",0
Great place to work,0
Công ty tốt để phát triển,0
Flexible working environment. Good salary.,0
Dev - 3 năm,2
"Công ty có chế độ phúc lợi tốt, môi trường hybrid thoải mái",0
a Great place to work,0
Great Place To Work,2
"Energetic environment, amiable colleagues",0
"Lương, phúc lợi, môi trường ok; cần cải thiện event nội bộ, hoạt động training",0
"Môi trường làm việc thoải mái, Công ty có chính sách tốt",1
Senior Dev - 2 năm,2
Nab provides good gadgets to support me in my job.,0
"Đã làm được 3 năm, vẫn happy với môi trường làm việc",1
Potential for long-term career development,0
"Đồng nghiệp giỏi, công ty thân thiện",0
"Môi trường chuyên nghiệp, văn phòng hiện đại",1
Great Work-life balance,0
"Môi trường làm việc tốt, pantry nhiều đồ ăn, benefits cạnh tranh",0
Good working environment,0
"Môi trường tốt, dự án to và lâu dài, benefits khá cạnh tranh",0
"Almost thing so good. Have room for you to contribute, improve and growth.",0
Nice place,0
công ty benefit khá tốt,2
Công ty tốt đồng nghiệp giỏi,2
"Good working environment, competitive salary, large and complex projects",0
Công ty tốt,2
Văn phòng xịn chuyên nghiệp,0
Có vẻ là cty tốt,2
Công ty chuyên nghiệp,2
Môi trường thoải mái. Công nghệ mới và benefit tốt,2
"Lương cao, đồng nghiệp siêu nhân và môi trường nhiều thử thách",2
Môi trường tốt,0
"Công ty ok, sếp tốt, chuyên nghiệp",1
"Hiện tại hài lòng với công việc, có thể gắn bó lâu dài",0
Good place for working,0
"Lương, benefit tốt",0
Một trong những công ty toàn diện nhất ở TP.HCM,2
Công ty giam lương nhân viên cũ,1
"Friendly and professional working environment, good benefits, no OT",0
Môi trường đáng để trải nghiệm nhé các bác,0
One of the best IT company about salary and benefit in HCM,0
"A friendly, well-facilitated and motivating working environment",0
Môi trường khá tốt để gắn bó lâu dài,0
NICE AND PROFESSIONAL ENVIRONMENT,0
Best global product tech hub in the town,0
Great place for work and for fun,0
good company,0
"Good salary, flexible working time but micro management",0
Môi trường thân thiện,2
Tạm được với những người lớn tuổi trình độ tiếng anh và kiến thức hạn chế,2
Micromanagement,0
Do not join if you want to improve,0
HR không ổn,2
Công ty quản lý yếu,1
"Cty khá ổn với level Senior, phù hợp với sự ổn định",2
môi trường thoải mái,1
Đáng để thử,0
Môi trường phù hợp với người trẻ,1
"Môi trường flexible, chú trọng phát triển con người, văn hoá học tập",0
"Thời gian làm việc thoải mái, linh hoạt",0
Quá tuyệt vời,1
"Môi trường khá thoải mái, chú trọng hiệu quả công việc, đào tạo con người",0
"Sếp tốt, thiếu người sếp cũng nhảy vào code tưng bừng",0
Môi trường công ty thoải mái,1
Môi trường tốt,1
"Môi trường thân thiện, tốt cho việc học tập và phát triển bản thân.",0
"Sếp vui tính, anh em nhiệt tình",1
Sếp tốt và môi trường mở,0
"Môi trường tạo động lực học hỏi, phát triển kĩ năng bản thân",2
moi truong lam viec tot,0
Môi trường Agile năng động,1
Môi trường học tập và làm việc tốt,0
Môi trường tốt,0
"Hybrid, Lương thấp và PM kém",1
Good environment for Fresher and Junior,0
Công ty tốt cho các bạn mới ra trường,0
Good company for freshers,2
"Tạm ổn, phù hợp để bắt đầu sự nghiệp",2
Great place for junior,0
Môi trường tử tế để bắt đầu,1
Good place to work,0
Good starting point for those fresh out of college.,0
"Công ty tốt, trust based env",2
khá thất vọng.,2
"Công ty benefit ổn, đồng nghiệp hòa đồng, lương tăng thấp",2
"Môi trường ổn, training tốt",2
Good for fresher,1
"Môi trường tốt, ít dự án",2
Chính sách ổn,2
Good place to start your career,0
Ngày càng đi xuống,2
"Dự án ít, PM chuyên môn kém",2
Môi trường tốt nhưng không ổn định,2
Công ty tốt để thực tập,2
Chất lượng ngày càng đi xuống,1
Môi trường thân thiện dễ học hỏi,0
Nice place to work,1
"Môi trường làm việc khá năng động, đồng nghiệp khá ổn áp.",2
Đội ngũ PM yếu kém và bao che khuyết điểm cho nhau,2
"Môi trường làm việc thoải mái, học hỏi được nhiều",1
Môi trường tốt,2
Good for all,0
Môi trường đãi ngộ tốt,0
môi trường tốt nhiều cái học hỏi,2
Good environment,0
Good workplace,0
Thích hợp cho người mới cần học hỏi,2
"Lương tạm ổn, đãi ngộ tốt",2
Môi trường siêu tốt cho Fresher,1
môi trường tuyệt vời để học hỏi,2
Môi trường thoải mái,2
Môi trường làm việc tốt,2
Cũng khá ổn khi thực tập,0
Phù hợp cho fresher,2
Công ty tốt cho các bạn fresher vào học hỏi,2
Một công ty xứng đáng gắn bó lâu dài,2
Nhân viên văn phòng,2
Software Engineer,0
"Team Quản Lí rất tệ, môi trường tốt cho Freshers",2
Công ty IT trung bình,1
Thích hợp cho Fresher/Junior,2
"công ty xịn, phúc lợi tốt",1
Môi trường làm việc tốt,1
Quy trình kém,0
"Văn hóa công ty toxic, ko thân thiện",0
Công ty phù hợp với fresher,2
1 Nơi tốt để làm việc,1
"From Rookie , It's great",0
"Áp lực tùy dự án, tùy công việc. Đồng nghiệp thân thiện",2
"Môi trường tuyệt vời, có career path rõ ràng",2
Chương trình Rookie khá tốt,0
Đánh giá của 1 senior làm lâu và đã nghỉ,2
Nơi làm việc tốt,1
"Quy trình làm việc rõ ràng, career path rất rõ. Lương ổn",2
"Sếp tốt, dev làm việc hoà đồng",2
Phúc lợi tốt,2
Công ty có career path cho nhân viên,0
"Môi trường làm việc tốt, phúc lợi công ty ổn định",0
Môi trường làm việc rất tốt,2
Tốt cho các bạn level thấp,2
Good environment,0
Good company,2
Môi trường lý tưởng cho Fresher,2
"Môi trường tốt để phát triển, quy trình rõ ràng",1
Môi trường lý tưởng cho fresher,1
Đánh giá chung về công ty,1
Môi trường chuyên nghiệp,0
Môi trường làm việc tốt cho người mới ra trường,1
Môi trường tốt để nâng cao kiến thức,1
"Môi trường làm việc tốt, quy trình làm việc chuyên nghiệp, chế độ đãi ngộ tốt.",1
Công ty đáng trải nghiệm thực tập,1
"Môi trường tốt, nhiều khóa đào tạo cho nhân viên",0
"Nhân viên mới được training kỹ, học hỏi được nhiều kiến thức mới.",0
Môi trường học hỏi tốt,0
Môi trường và lead tốt,2
"Môi trường làm việc, team member rất tốt, nhân viên đều được cấp mới laptop",1
Công ty rất tuyệt vời nha,1
Môi trường làm việc tốt và có định hướng phát triển rõ ràng,2
"Môi trường năng động, đồng nghiệp hòa đồng, support nhiệt tình",1
"Môi trường thân thiện , hỗ trợ tích cực về career path của nhân viên",1
"Môi trường làm việc thoải mái, năng động",1
"Công ty cực xịn, môi trường tốt, lương cực cao.",0
"Quy trình làm việc tổ chức tốt, lead vui tính",1
Môi trường làm việc thoải mái,1
môi trường ổn định,1
Mọi thứ đều ổn,2
Nashtech: Nơi làm việc đáng để thử,2
Phù hợp cho các bạn trẻ,2
"Môi trường làm việc ok, phúc lợi tốt, đồng nghiệp thân thiện",1
Môi trường làm việc năng động,0
"Công ty vừa to vừa xịn, môi trường làm việc tốt",1
Junior FE vừa vào cty làm đc 2-3 tháng,2
Moi truong lam viec thoai mai,0
"Môi trường tốt, đáng để làm việc",2
"Đồng nghiệp thân thiện, môi trường làm việc thoải mái",1
Môi trường làm việc clear & flexible,0
Chế độ tốt quy trình rõ ràng,1
"Mới vào 2 tháng, Mọi thứ vẫn đang thấy ổn",2
Môi trường làm việc thực sự tốt,1
Môi trường làm việc tuyệt vời,1
Khá hài lòng!,0
"Chế độ tốt, đồng nghiệp nice",1
Nhân viên mới được support nhiệt tình,1
Đồng nghiệp vui vẻ - Môi trường thoải mái,1
Môi trường thân thiện,0
Môi trường làm việc thoải mái,2
Môi trường làm việc tốt,1
Good training and sharing culture,0
"Có nhiều khóa học nội bộ bổ ích từ Team Lead, Expert",2
Quá thất vọng,2
"Môi trường làm việc tốt, ổn định",2
Công ty rõ ràng,0
Môi trường tốt cho các bạn Fresher,1
Phù hợp để phát triển bản thân,2
Văn phòng làm việc chất lượng,2
"Môi trường làm việc cực kì tốt, đặc biệt với những bạn mới bước chân vào IT",2
Công ty tầm trung,2
Công ty chậm thay đổi,1
"Giờ giấc thoải mái, môi trường thân thiện",1
Ngon khi bạn vào đúng dự án có PM hoặc Senior PM tốt,2
Đãi ngộ không tốt,2
"Công ty lớn, quy trình rõ ràng",1
Môi trường tốt cho fresher,1
Môi trường tốt cho SV mới ra trường,2
"Mạnh nhất về .NET/MSA, quy trình chỉn chu, chuyên nghiệp",1
Good company,2
"Công ty tốt, quan tâm nhân viên, nhiều cơ hội phát triển và học hỏi",1
Môi trường làm việc lý tưởng cho người mới,1
Chương trình đào tạo tốt,1
Môi trường cực tốt cho các bạn fresher,2
CÓ nhiều việc để học hỏi,2
"Salary ổn, nhiều cơ hội",2
Công ty ảo ma canada,0
"Môi trường tốt, chuyên nghiệp",2
Môi trường chuyên nghiệp,1
Công ty được,0
"Mọi thứ đều trung bình, thích hợp hay không còn tùy vào dự án bạn tham gia",2
Tốt cho sinh viên mới ra trường và người muốn gắn bó lâu,2
Môi trường tốt cho fresher,2
"Sếp tốt, nhân viên hòa đồng",2
Công ty outsource tốt nhất,2
Môi trường tốt cho sinh viên mới ra trường,2
công ty chuyên nghiệp,2
Môi Truòng phát triển bản thân tốt,1
Công ty chuyên nghiệp,1
Ổn chỗ ng mới ra trường,2
Công ty xịn,2
Công ty tốt cho những bạn Fresher hoặc Junior,0
"Khá OK, nhiều training hay, ít OT, lương trung bình khá",2
môi truờng làm việc tạm ổn,2
Nhiều loại dự án,0
"Sếp tốt khi làm đúng ý, còn sẽ trở tay k kịp khi làm trái ý",2
Môi trường năng động,2
Nice working place,0
Nhìn chung ổn,2
Moi trường lam việc thân thiện và linh động,1
Công ty khá tốt,2
"Môi trường thoải mái, ko gò bó thời gian",2
Công ty ổn,2
Môi trường làm việc thoải mái,2
Tùy cảm nhận mỗi người,2
Phù hợp cho mấy bạn mới ra trường hoặc cần nâng cao technical,2
Công ty có môi trường làm việc tốt,2
Văn phòng rộng rãi,2
Khá hài lòng,0
"Môi trường làm việc thoải mái, sếp vui vẻ, nhân viên hòa đồng",0
Môi trường thoải mái,2
Môi trường làm việc thoải mái,2
Good Company,2
MÔI TRƯỜNG LÀM VIỆC TỐT,1
Lính lác thì chả bao giờ được lắng nghe,2
Công ty tốt cho người mới bắt đầu,0
"Worklife balance tot, flexible working hours",0
Môi trường làm việc tốt,1
không có OT,2
"Văn phòng làm việc đẹp, nhìu gái xinh",2
Hơi lộn xộn,2
"Có Quy trình rõ ràng, bài bản, kỹ lưỡng",1
"Sếp tốt, có cơ hội phát triển bản thân",2
Môi trường tốt,2
Phù hợp cho người muốn ổn định,0
Công ty tạm được,2
"Lương hơi thấp, nhưng môi trường ổn",0
"Khá ổn cho fresher, anh em kn lâu năm thì ko nên",2
Thích hợp cho fresher,2
Tốt cho các bạn sinh viên mới ra trường,2
Mọi người đều thân thiện,2
Con cọp giấy,2
"Môi trường làm việc tốt, thích hợp cho sinh viên mới ra trường",2
Nhiều techical để phát triển,2
Môi trường làm việc tốt,1
"Môi trường làm việc chuyên nghiệp, work flow rõ ràng, nhiều thứ thú vị để học",2
Nhân viên hòa dồng,2
Cơ hội cải thiện kỹ năng,0
phù hợp cho sinh viên mới ra trường,2
Bình thường không như đồn thổi,2
Không như mong đợi,1
Môi trường năng động thích hợp cho các bạn mới ra trường,2
Môi trường khá. Top managers nên đầu tư training managers,2
1 Nơi tốt để bắt đầu,2
Nhiều cơ hội học tập,2
Môi trường làm việc rất tốt,2
môi trường làm việc tạm ổn,2
Tốt là nơi đáng làm,1
"Môi trường tốt cho các bạn mới ra trường, hoặc các anh chị muốn dưỡng già :))",2
Flexible working time,0
"Môi trường làm việc tốt, training nhiều, học được nhiều hay không còn tùy dự án",2
"Môi trường làm việc OK, nhưng mức độ tăng lương không ngon",2
Môi trường làm việc tốt,1
"Sếp tốt, đồng nghiệp vui vẻ, hòa đồng, dễ thương",1
"Môi trường thoải mái, linh hoạt. Quy trình chuyên nghiệp",2
Công ty tốt,2
Môi trường tốt,2
Flexible working hours,0
Môi trường làm việc rất tốt,2
Phù hợp cho người mới ra trường/ Những người thích ổn định,2
"Tốt, tăng lương hơi chậm",2
Được trong tầm giá,2
Công ty ổn,1
Thích hợp cho người muốn ổn định,2
Tuyệt vời. Không có thứ gì để chê.,1
Công ty khá tốt trong ngành IT outsourcing,0
Có nhiều cơ hội nếu chịu khó trong công việc,2
Môi trường làm việc thoải mái,2
Công ty tốt,1
Môi trường tốt cho sinh viên mới ra trường và cả Senior,2
"Môi trường tốt, nhất là dành cho những bạn mới ra trường",0
"Môi trường làm việc tốt, và học hỏi nhiều, phù hợp cho các bạn mới ra trường",1
Môi trường tốt,2
Môi trường làm việc tốt,1
Đồng nghiệp dễ,1
Good place for new graduated to learn and accumulate working experience,0
Môi trường thoải mái ngày xưa là top công ty lương cao bây giờ ở mức trung bình,0
"Công ty có tiếng và PR tốt, nhưng làm việc thì nên cẩn thận đọc kỹ hợp đồng",2
Nhân viên đồng nghiệp thân thiện,2
Là một nơi làm việc thoải mái,1
Môi trường làm việc tốt,2
Khá tốt cho fresher,0
Môi trường làm việc thoải mái,1
"Benefits tốt, management cần cải thiện",0
Công ty ok cho người làm lâu dài,2
"Sep tốt, nhân viên hòa đồng",1
Phúc lợi khá tốt!,1
Môi trường tốt,1
Tốt cho các bạn mới ra trường.,0
Cung tam duoc,0
Môi trường khá tốt để học tập và làm việc.,0
"Chế độ, benefit khá tốt",0
Môi trường tốt cho fresher và junior dev,0
"Brand name lớn, quốc tế, môi trường thoải mái",1
"Môi trường tốt, giờ giấc thoải mái, lương khá, benefit nhiều",2
"Training tốt, môi trường thoải mái",2
good place for fresher,2
Chủ yếu phù hợp với các bạn trẻ mới ra trường,2
Môi trường làm việc rất tốt.,2
Môi trường thân thiện,1
"Sếp thân thiện, công ty quan tâm nhân viên",2
Môi trường làm việc tốt.,2
"Quá nặng quy trình, nhiều ràng buộc, không thoải mái",2
Good for working,0
Thích hợp cho những bạn mới ra trường,1
Đồng nghiệp tốt. Đường hướng quản lý còn nhiều bất cập,0
"Mức lương NET tốt, chế độ đãi ngộ tốt",1
Môi trường tốt,1
"Môi trường tốt cho sinh viên mới ra trường, chịu làm việc, chịu học tập!",1
Môi trường tốt cho Junior và Fresher,1
"Môi trường chuyên nghiệp, quy trình rõ ràng.",0
Good environment for Fresher,0
Lương trung bình,0
"Chuyên nghiệp, môi trường tốt dành cho những bạn mới ra trường",1
Công ty tốt cho những bạn fresher,2
Môi trường làm việc tốt cho những bạn mới ra trường và muốn ổn định.,2
Đáng quan tâm,2
Môi trường làm việc tốt,1
Good enviroment,0
Môi trường tốt để phát triển,0
Professional company but low salary,2
Tuyệt vời từ môi trường làm việc và cơ hội phát triển,2
Công ty sang chảnh,2
Chế độ tốt cho nhân viên,1
"Môi trường tốt, chế độ lương thưởng tốt",1
"Mội trường làm việc rất tốt, thoải mái, năng động.",1
Nhiều hoạt động thú vị,0
Môi trường làm việc vui vẻ ấm áp như không không khí gia đình,0
"Leader quan tâm nhân viên, chính sách phúc lợi rất thỏa đáng",1
"Công ty lớn, môi trường chưa chắc ổn định",2
"MÔi trường tốt, quy trình ổn, phúc lợi tốt",1
"Quy trình đánh giá khả năng, tăng lương, thưởng rõ ràng",1
